DBN,Year,Mean_Scale_Score_e,Mean_Scale_Score_m,Total Enrollment,% Asian,% Black,% Hispanic,% Multi-Racial,% Native American,%_White,% Missing Race/Ethnicity Data,% SWD,% ELL,% Poverty,ENI,p_tested_e,p_tested_m,% POC
09X117,2019,584.9597168,589.3184814,488,0.01024590153247118,0.18237705528736115,0.7909836173057556,0,0.004098360426723957,0.012295082211494446,0,0.25,0.36270493268966675,0.95,0.95,0.9159836065573771,0.9651639344262295,0.9877049177885056
09X117,2022,593.4016724,582.4407349,387,0.002583979396149516,0.1782945692539215,0.8113695383071899,0.002583979396149516,0.002583979396149516,0.002583979396149516,0,0.2661498785018921,0.3178294599056244,0.9483203887939453,0.9358139634132385,0.9198966408268734,0.8501291989664083,0.9974160206038505
09X126,2018,599.6796265,590.5875244,571,0.008756567724049091,0.22241681814193726,0.7460595369338989,0.0035026269033551216,0.0017513134516775608,0.017513135448098183,0,0.17688266932964325,0.24343258142471313,0.95,0.95,0.404553415061296,0.4203152364273205,0.9824868645519018
09X126,2019,593.0596313,586.4334717,579,0.0069084628485143185,0.2348877340555191,0.7426597476005554,0,0.0017271157121285796,0.013816925697028637,0,0.1727115660905838,0.26770293712615967,0.9447323083877563,0.9385595917701721,0.3765112262521589,0.40241796200345425,0.9861830743029714
09X126,2022,591.25,586.5744629,518,0.005791505798697472,0.2509652376174927,0.7258687019348145,0.00193050189409405,0,0.0154440151527524,0,0.14864864945411682,0.3185328245162964,0.95,0.9395261406898499,0.3474903474903475,0.36293436293436293,0.9845559848472476
09X128,2018,606.7062378,606.5042725,363,0.011019283905625343,0.41046831011772156,0.5592286586761475,0.002754820976406336,0.00826446246355772,0.005509641952812672,0.002754820976406336,0.1707988977432251,0.04683195427060127,0.93388432264328,0.8920468091964722,0.9752066115702479,0.9669421487603306,0.9944903580471873
09X128,2019,607.333313,604.7918091,353,0.008498583920300007,0.322946161031723,0.6487252116203308,0.00283286115154624,0.00283286115154624,0.01133144460618496,0.00283286115154624,0.17280453443527222,0.05382436141371727,0.9320113062858582,0.8910541534423828,0.9688385269121813,0.9660056657223796,0.988668555393815
09X128,2022,604.736145,590.1068726,325,0.003076923079788685,0.35384616255760193,0.6153846383094788,0,0.003076923079788685,0.02153846062719822,0.003076923079788685,0.26769229769706726,0.11999999731779099,0.9107692241668701,0.9301477074623108,0.9446153846153846,0.8923076923076924,0.9784615393728018
09X132,2018,591.625,586.3743286,370,0.0027027027681469917,0.4486486613750458,0.545945942401886,0,0,0.0027027027681469917,0,0.2891891896724701,0.1459459513425827,0.9486486315727234,0.95,0.4972972972972973,0.4837837837837838,0.997297297231853
09X132,2019,594.7318726,586.9055786,370,0.0027027027681469917,0.4702702760696411,0.5108107924461365,0.0027027027681469917,0.0027027027681469917,0.010810811072587967,0,0.26756757497787476,0.14054054021835327,0.9135135412216187,0.95,0.4837837837837838,0.4864864864864865,0.989189188927412
09X132,2022,592.9477539,586.7664185,351,0,0.4928774833679199,0.48148149251937866,0.014245014637708664,0.005698005668818951,0.005698005668818951,0,0.23931623995304108,0.156695157289505,0.9202279448509216,0.9477151036262512,0.3817663817663818,0.3903133903133903,0.994301994331181
09X163,2018,590.4579468,585.2036133,481,0.008316008374094963,0.36382535099983215,0.6091476082801819,0,0.0041580041870474815,0.014553014189004898,0,0.2702702581882477,0.3762993812561035,0.95,0.95,0.44490644490644493,0.4594594594594595,0.9854469858109951
09X163,2019,590.3727417,587.5887451,472,0.008474576286971569,0.3644067943096161,0.6080508232116699,0,0.006355931982398033,0.012711863964796066,0,0.2669491469860077,0.36652541160583496,0.95,0.95,0.4661016949152542,0.4894067796610169,0.9872881360352039
09X163,2022,588.8513794,579.1351318,290,0,0.38275861740112305,0.5896551609039307,0.003448275849223137,0.003448275849223137,0.02068965509533882,0,0.2586206793785095,0.2862069010734558,0.95,0.9418724179267883,0.5103448275862069,0.5103448275862069,0.9793103449046612
09X199,2018,590.3505859,590.4588013,749,0.014686248265206814,0.257676899433136,0.6742323040962219,0,0.0320427231490612,0.0213618166744709,0,0.20961281657218933,0.27636849880218506,0.95,0.95,0.4379172229639519,0.4539385847797063,0.9786381833255291
09X199,2019,591.4749756,592.0030518,717,0.01813110150396824,0.2482566237449646,0.6764295697212219,0,0.03626220300793648,0.02092050202190876,0,0.21338912844657898,0.27196651697158813,0.95,0.9401283264160156,0.44630404463040446,0.4602510460251046,0.9790794979780912
09X199,2022,589.3790283,584.7667847,533,0.015009380877017975,0.2589118182659149,0.6622889041900635,0.0037523452192544937,0.05065666139125824,0.009380863048136234,0,0.2195121943950653,0.24390244483947754,0.9455909729003906,0.9370787739753723,0.4652908067542214,0.474671669793621,0.9906191369518638
09X204,2018,604.7903442,603.2744751,630,0.01904761977493763,0.2650793790817261,0.699999988079071,0.0031746032182127237,0.0031746032182127237,0.009523809887468815,0,0.23650793731212616,0.11746031790971756,0.8682539463043213,0.9215555787086487,0.49206349206349204,0.5031746031746032,0.9904761901125312
09X204,2019,604.6796265,603.510376,632,0.012658228166401386,0.275316447019577,0.7009493708610535,0.004746835213154554,0,0.006329114083200693,0,0.23417721688747406,0.12341772019863129,0.8607594966888428,0.9177974462509155,0.5284810126582279,0.5332278481012658,0.9936708859167993
09X204,2022,603.3317261,597.517395,543,0.009208102710545063,0.23941068351268768,0.7200736403465271,0,0.012891344726085663,0.014732965268194675,0.003683241317048669,0.23388582468032837,0.15101289749145508,0.8710865378379822,0.9063811898231506,0.3830570902394107,0.3701657458563536,0.9852670347318053
09X215,2018,598.2320557,594.8070068,317,0.05678233504295349,0.47318610548973083,0.44794952869415283,0,0.009463722817599773,0.012618296779692173,0,0.24605678021907806,0.15141956508159637,0.9242902398109436,0.9397791624069214,0.9242902208201893,0.8990536277602523,0.9873817032203078
09X215,2019,599.0996704,598.8322144,329,0.030395137146115303,0.48024314641952515,0.4559270441532135,0,0.006079027429223061,0.027355622500181198,0,0.26139816641807556,0.10638298094272614,0.8844984769821167,0.933793306350708,0.9148936170212766,0.9057750759878419,0.9726443774998188
09X215,2022,597.0198975,585.3982544,282,0.01773049682378769,0.5460993051528931,0.42553192377090454,0.003546099178493023,0.007092198356986046,0,0,0.28014183044433594,0.13829787075519562,0.932624101638794,0.95,0.8900709219858156,0.8191489361702128,1
09X218,2018,597.0588989,593.7684937,1009,0.027750248089432716,0.04360753297805786,0.9098116755485535,9.910803055390716e-4,0.005946481600403786,0.010901883244514465,9.910803055390716e-4,0.18632309138774872,0.28741326928138733,0.8810703754425049,0.9272715449333191,0.6055500495540139,0.5222993062438057,0.9890981167554855
09X218,2019,594.376709,596.2885742,1036,0.025096524506807327,0.04729729890823364,0.9083011746406555,0,0.0077220075763762,0.010617760941386223,9.65250947047025e-4,0.18436293303966522,0.2471042424440384,0.8725868463516235,0.9239015579223633,0.6303088803088803,0.6322393822393823,0.9893822390586138
09X218,2022,598.1912842,592.1348877,890,0.023595506325364113,0.0348314605653286,0.9134831428527832,0,0.007865168154239655,0.007865168154239655,0.012359550222754478,0.18202246725559235,0.22696629166603088,0.915730357170105,0.9484272599220276,0.6696629213483146,0.6662921348314607,0.9921348318457603
09X219,2018,589.84375,585.1525879,352,0.005681818351149559,0.38352271914482117,0.5994318127632141,0,0.0028409091755747795,0.008522727526724339,0,0.31534090638160706,0.2670454680919647,0.95,0.95,0.8181818181818182,0.875,0.9914772724732757
09X219,2019,583.2006226,585.6697388,344,0.0058139534667134285,0.3895348906517029,0.5901162624359131,0.0029069767333567142,0.0029069767333567142,0.00872093066573143,0,0.3517441749572754,0.24418604373931885,0.9476743936538696,0.95,0.9127906976744186,0.9505813953488372,0.9912790693342686
09X219,2022,592.9170532,583.2675171,242,0.00413223123177886,0.37603306770324707,0.5826446413993835,0.00413223123177886,0.00413223123177886,0.028925620019435883,0,0.39669421315193176,0.22727273404598236,0.95,0.95,0.8966942148760331,0.9421487603305785,0.9710743799805641
09X229,2018,586.4829102,580.3798828,246,0.004065040498971939,0.39024388790130615,0.5934959053993225,0,0.012195121496915817,0,0,0.32926830649375916,0.19512194395065308,0.9308943152427673,0.95,0.9512195121951219,0.9308943089430894,1
09X229,2019,584.5159912,581.2017822,243,0.004115226212888956,0.374485582113266,0.6008230447769165,0.008230452425777912,0.012345679104328156,0,0,0.3333333432674408,0.1563785970211029,0.9423868060112,0.95,0.9012345679012346,0.9382716049382716,1
09X229,2022,594.840271,589.1689453,181,0.005524862091988325,0.3425414264202118,0.6298342347145081,0,0,0.0220994483679533,0,0.3922652006149292,0.13812154531478882,0.95,0.95,0.7955801104972375,0.8176795580110497,0.9779005516320467
09X231,2018,589.036377,587.6696167,511,0.005870841443538666,0.5499021410942078,0.4266144931316376,0.001956947147846222,0.005870841443538666,0.003913894295692444,0.005870841443538666,0.2700587213039398,0.05088062584400177,0.7964774966239929,0.7941624522209167,0.32289628180039137,0.2191780821917808,0.9960861057043076
09X231,2019,593.274292,591.6379395,527,0.0037950663827359676,0.5464895367622375,0.4193548262119293,0,0.01138519961386919,0.009487666189670563,0.009487666189670563,0.26944971084594727,0.04174572974443436,0.8007590174674988,0.8198937177658081,0.33206831119544594,0.22011385199240988,0.9905123338103294
09X231,2022,599.0238037,588.3048706,473,0.010570824146270752,0.5306553840637207,0.4270613193511963,0.002114164875820279,0.008456659503281116,0.012684989720582962,0.008456659503281116,0.344608873128891,0.04862579330801964,0.816067636013031,0.8457611203193665,0.266384778012685,0.1733615221987315,0.987315010279417
09X232,2018,589.2907104,589.1553345,488,0.008196720853447914,0.18647541105747223,0.7971311211585999,0,0,0.008196720853447914,0,0.23155738413333893,0.38729506731033325,0.95,0.9493381381034851,0.8811475409836066,0.9364754098360656,0.9918032791465521
09X232,2019,589.4368286,589.7106934,511,0.001956947147846222,0.22113503515720367,0.7690802216529846,0,0,0.007827788591384888,0,0.232876718044281,0.35420742630958557,0.95,0.9495694637298584,0.8825831702544031,0.9334637964774951,0.9921722114086151
09X232,2022,594.0801392,588.8961182,323,0,0.1919504702091217,0.7987616062164307,0,0,0.009287925437092781,0,0.2476780116558075,0.3405572772026062,0.95,0.95,0.8885448916408669,0.9535603715170279,0.9907120745629072
09X236,2018,593.2583618,594.8083496,291,0.010309278033673763,0.23711340129375458,0.7285223603248596,0.003436426166445017,0.006872852332890034,0.013745704665780067,0,0.27835050225257874,0.15807560086250305,0.95,0.9308350682258606,0.41237113402061853,0.41237113402061853,0.9862542953342199
09X236,2019,596.7675781,599.5744629,327,0.0030581040773540735,0.24464832246303558,0.7370030283927917,0,0.006116208154708147,0.00917431153357029,0,0.269113153219223,0.12844036519527435,0.95,0.9288164973258972,0.43425076452599387,0.43119266055045874,0.9908256884664297
09X236,2022,601.3170776,598.3855591,232,0.01293103490024805,0.21551723778247833,0.7629310488700867,0.008620689623057842,0,0,0,0.2715517282485962,0.15086206793785095,0.95,0.9187672138214111,0.35344827586206895,0.3577586206896552,1
09X241,2018,593.8127441,590.9623413,616,0.001623376621864736,0.3279220759868622,0.6558441519737244,0,0.006493506487458944,0.006493506487458944,0.001623376621864736,0.2857142984867096,0.13474026322364807,0.95,0.9043246507644653,0.3814935064935065,0.30194805194805197,0.9935064935125411
09X241,2019,591.9545288,594.1546631,606,0.004950494971126318,0.29372936487197876,0.6881188154220581,0.0033003301359713078,0.0066006602719426155,0.0033003301359713078,0,0.28382837772369385,0.12706270813941956,0.9455445408821106,0.9087128639221191,0.39933993399339934,0.3201320132013201,0.9966996698640287
09X241,2022,590.8778076,586.0841064,595,0.005042016971856356,0.27394959330558777,0.707563042640686,0.0016806722851470113,0.006722689140588045,0.005042016971856356,0,0.2823529541492462,0.1428571492433548,0.9445378184318542,0.9282905459403992,0.3025210084033613,0.17983193277310924,0.9949579830281436
09X274,2018,586.8193359,584.1410522,797,0.006273525767028332,0.3663738965988159,0.5997490882873535,0.002509410260245204,0.012547051534056664,0.012547051534056664,0,0.2898368835449219,0.15432873368263245,0.9447929859161377,0.95,0.4027603513174404,0.4002509410288582,0.9874529484659433
09X274,2019,589.1620483,584.2624512,714,0,0.3851540684700012,0.5910364389419556,0.001400560257025063,0.012605042196810246,0.009803921915590763,0,0.3025210201740265,0.15266107022762299,0.95,0.95,0.4061624649859944,0.4215686274509804,0.9901960780844092
09X274,2022,582.7081299,573.2210693,437,0.006864988710731268,0.3615560531616211,0.5949656963348389,0,0.011441648006439209,0.02517162449657917,0,0.2700228691101074,0.09610983729362488,0.95,0.95,0.4233409610983982,0.43478260869565216,0.9748283755034208
09X294,2018,612.9160767,618.6387329,515,0.009708737954497337,0.17864078283309937,0.7825242877006531,0.00582524249330163,0.009708737954497337,0.013592232950031757,0,0.2252427190542221,0.20194174349308014,0.95,0.95,0.27766990291262134,0.30097087378640774,0.9864077670499682
09X294,2019,610.2428589,617.1863403,502,0.0039840638637542725,0.14940239489078522,0.8087649345397949,0.005976095795631409,0.011952191591262817,0.019920319318771362,0,0.22908367216587067,0.2310757040977478,0.9422310590744019,0.95,0.2788844621513944,0.3207171314741036,0.9800796806812286
09X294,2022,594.392334,597.2462769,401,0.0024937656708061695,0.15710723400115967,0.805486261844635,0.007481296546757221,0.01246882788836956,0.014962593093514442,0,0.25685784220695496,0.20199501514434814,0.9127181768417358,0.9352668523788452,0.32418952618453867,0.3341645885286783,0.9850374069064856
09X303,2018,599.4568481,596.0228271,332,0.009036144241690636,0.2590361535549164,0.7138554453849792,0.0030120480805635452,0.0060240961611270905,0.009036144241690636,0,0.34638553857803345,0.1204819306731224,0.95,0.9252288937568665,0.8373493975903614,0.6596385542168675,0.9909638557583094
09X303,2019,596.2095947,593.9877319,318,0.012578615918755531,0.2704402506351471,0.7012578845024109,0.003144653979688883,0.006289307959377766,0.006289307959377766,0,0.36477985978126526,0.138364776968956,0.95,0.9301163554191589,0.9150943396226415,0.7704402515723271,0.9937106920406222
09X303,2022,591.4833374,583.5636597,310,0,0.28709676861763,0.7032257914543152,0,0.003225806402042508,0.006451612804085016,0,0.27419355511665344,0.12580645084381104,0.95,0.9389870762825012,0.1935483870967742,0.1774193548387097,0.993548387195915
09X311,2018,595.6871338,594.8670654,402,0.007462686393409967,0.07960198819637299,0.9054726362228394,0,0.004975124262273312,0.002487562131136656,0,0.22885571420192719,0.4950248897075653,0.95,0.95,0.4054726368159204,0.43034825870646765,0.9975124378688633
09X311,2019,597.2037964,596.7999878,417,0.0023980815894901752,0.07673861086368561,0.9112709760665894,0.0023980815894901752,0.0023980815894901752,0.0047961631789803505,0,0.22062350809574127,0.4484412372112274,0.95,0.9499664306640625,0.3764988009592326,0.407673860911271,0.9952038368210196
09X311,2022,596.489563,593.6428833,273,0,0.06959707289934158,0.9084249138832092,0.007326007355004549,0,0.014652014710009098,0,0.24175824224948883,0.5018315315246582,0.95,0.9439230561256409,0.3516483516483517,0.358974358974359,0.9853479852899909
09X313,2018,583.6654053,585.4387817,315,0.0063492064364254475,0.29523810744285583,0.6888889074325562,0,0,0.009523809887468815,0,0.24444444477558136,0.32380953431129456,0.9269841313362122,0.95,0.8444444444444444,0.9333333333333333,0.9904761901125312
09X313,2019,585.2074585,590.7481689,302,0.0033112582750618458,0.2615894079208374,0.7152317762374878,0.0066225165501236916,0.0066225165501236916,0.0066225165501236916,0,0.25827813148498535,0.3675496578216553,0.9271523356437683,0.95,0.7980132450331126,0.8940397350993378,0.9933774834498763
09X313,2022,590.8432617,589.1377563,211,0,0.27014216780662537,0.7061611413955688,0.004739336669445038,0,0.01895734667778015,0,0.28436020016670227,0.35545024275779724,0.9052132964134216,0.9466587901115417,0.8767772511848341,0.9289099526066351,0.9810426533222198
09X323,2018,590.4962769,590.6149902,438,0.015981735661625862,0.31963470578193665,0.6392694115638733,0.004566209856420755,0.006849315017461777,0.013698630034923553,0,0.2602739632129669,0.2876712381839752,0.95,0.9450981616973877,0.9155251141552512,0.91324200913242,0.9863013699650764
09X323,2019,590.7492676,589.3682861,401,0.01246882788836956,0.3167082369327545,0.6408977508544922,0.004987531341612339,0.009975062683224678,0.014962593093514442,0,0.2643391489982605,0.24189525842666626,0.9276807904243469,0.9465212225914001,0.885286783042394,0.9276807980049875,0.9850374069064856
09X323,2022,595.2000122,583.4355469,308,0.016233766451478004,0.2564935088157654,0.701298713684082,0,0.003246753243729472,0.022727273404598236,0,0.24025973677635193,0.26948052644729614,0.95,0.95,0.9253246753246753,0.9318181818181818,0.9772727265954018
09X324,2018,594.5045166,590.8235474,522,0.028735632076859474,0.26436781883239746,0.6839080452919006,0,0.0038314175326377153,0.015325670130550861,0.0038314175326377153,0.19157087802886963,0.1187739446759224,0.8965517282485962,0.8983505964279175,0.421455938697318,0.42337164750957856,0.9846743298694491
09X324,2019,589.5100098,592.3931885,510,0.027450980618596077,0.27843138575553894,0.6666666865348816,0,0.0058823530562222,0.01568627543747425,0.0058823530562222,0.19411765038967133,0.09215686470270157,0.886274516582489,0.8967387080192566,0.39215686274509803,0.22941176470588234,0.9843137245625257
09X324,2022,602.7333374,587.9508057,473,0.019027484580874443,0.23255814611911774,0.7336152195930481,0.002114164875820279,0,0.006342494860291481,0.006342494860291481,0.22832980751991272,0.09302325546741486,0.900634229183197,0.9119894504547119,0.19027484143763213,0.12896405919661733,0.9936575051397085
09X327,2018,599.9716187,603.0178223,734,0.00272479560226202,0.20980925858020782,0.7724795937538147,0.00136239780113101,0.00136239780113101,0.012261580675840378,0,0.25068119168281555,0.11852861195802689,0.9182561039924622,0.904901921749115,0.38419618528610355,0.38283378746594005,0.9877384193241596
09X327,2019,598.8373413,607.25,735,0.002721088472753763,0.1945578157901764,0.7891156673431396,0.0013605442363768816,0.0013605442363768816,0.010884353891015053,0,0.2625850439071655,0.11292517185211182,0.8925170302391052,0.9121496677398682,0.39319727891156464,0.39183673469387753,0.989115646108985
09X327,2022,598.9019165,599.0814209,669,0.0044843051582574844,0.18086697161197662,0.8026905655860901,0.002989536616951227,0,0.008968610316514969,0,0.26457399129867554,0.11210761964321136,0.9297459125518799,0.9185560345649719,0.3961136023916293,0.38565022421524664,0.991031389683485
09X328,2018,589.321106,585.0708618,242,0,0.3264462947845459,0.6611570119857788,0.00413223123177886,0,0.00826446246355772,0,0.28099173307418823,0.3388429880142212,0.8719007968902588,0.9235123991966248,0.9008264462809917,0.9917355371900827,0.9917355375364423
09X328,2019,586.177124,587.5609741,319,0.009404388256371021,0.3040752410888672,0.66144198179245,0.0031347961630672216,0,0.021943572908639908,0,0.27586206793785095,0.3072100281715393,0.8934169411659241,0.9292006492614746,0.8495297805642633,0.8996865203761756,0.9780564270913601
09X328,2022,594.4920654,579.4588013,230,0.008695651777088642,0.365217387676239,0.613043487071991,0,0,0.01304347813129425,0,0.2956521809101105,0.16521738469600677,0.908695638179779,0.95,0.8217391304347826,0.7391304347826086,0.9869565218687057
09X339,2018,589.5094604,588.8377686,516,0.01744186133146286,0.29263564944267273,0.680232584476471,0.0019379844889044762,0.0019379844889044762,0.0058139534667134285,0,0.27519381046295166,0.29263564944267273,0.9224806427955627,0.95,0.8178294573643411,0.872093023255814,0.9941860465332866
09X339,2019,587.7146606,590.5770264,477,0.016771487891674042,0.2914046049118042,0.6813417077064514,0.0020964359864592552,0.0020964359864592552,0.006289307959377766,0,0.2725366950035095,0.28930819034576416,0.9329140186309814,0.95,0.8301886792452831,0.9119496855345912,0.9937106920406222
09X339,2022,594.1472168,590.2679443,214,0,0.336448609828949,0.65887850522995,0,0,0.004672897048294544,0,0.2850467264652252,0.2897196114063263,0.95,0.95,0.9205607476635514,0.9766355140186916,0.9953271029517055
09X361,2018,593.4892578,588.1774902,397,0.005037783179432154,0.23929470777511597,0.735516369342804,0.002518891589716077,0.007556675001978874,0.010075566358864307,0,0.26952141523361206,0.2166246920824051,0.95,0.9234030246734619,0.9370277078085643,0.8513853904282116,0.9899244336411357
09X361,2019,590.4986572,588.9761353,378,0.0026455025654286146,0.2063492089509964,0.7671957612037659,0.0026455025654286146,0.005291005130857229,0.01587301678955555,0,0.25925925374031067,0.21957671642303467,0.95,0.948452353477478,0.9708994708994709,0.8862433862433863,0.9841269832104445
09X361,2022,593.8720703,586.5461426,385,0,0.2181818187236786,0.7662337422370911,0,0,0.012987012974917889,0.002597402548417449,0.23636363446712494,0.27012985944747925,0.95,0.95,0.44675324675324674,0.33766233766233766,0.9870129870250821
09X413,2018,601.6738892,598.5941772,433,0.07621247321367264,0.2817552089691162,0.6166281700134277,0.0023094688076525927,0.004618937615305185,0.01154734380543232,0.006928406655788422,0.19861431419849396,0.12702079117298126,0.8475750684738159,0.9117066860198975,0.3187066974595843,0.3187066974595843,0.9884526561945677
09X413,2019,600.4125977,600.2446289,419,0.06682577729225159,0.2577565610408783,0.6348448395729065,0.00238663493655622,0.016706444323062897,0.016706444323062897,0.00477326987311244,0.2076372355222702,0.138424813747406,0.8400954604148865,0.9001336693763733,0.3412887828162291,0.3317422434367542,0.9832935556769371
09X413,2022,600.1049194,591.6136475,483,0.051759835332632065,0.23602484166622162,0.6811594367027283,0,0.012422360479831696,0.01656314730644226,0.0020703934133052826,0.2981366515159607,0.14492753148078918,0.8778467774391174,0.9117826223373413,0.29606625258799174,0.2732919254658385,0.9834368526935577
09X443,2018,594.2233276,595.3674316,554,0.041516244411468506,0.27075812220573425,0.6768953204154968,0,0.0054151625372469425,0.0054151625372469425,0,0.2797833979129791,0.3086642622947693,0.95,0.95,0.37184115523465705,0.388086642599278,0.9945848374627531
09X443,2019,594.6038818,595.2064209,555,0.03963964059948921,0.2666666805744171,0.6810810565948486,0,0.0036036036908626556,0.009009009227156639,0,0.28828829526901245,0.2864864766597748,0.929729700088501,0.95,0.372972972972973,0.3927927927927928,0.9909909907728434
09X443,2022,594.6807251,595.3271484,415,0.026506023481488228,0.2722891569137573,0.6891566514968872,0,0.004819277208298445,0.0072289155796170235,0,0.26024097204208374,0.26024097204208374,0.925301194190979,0.9393277168273926,0.4,0.39036144578313253,0.992771084420383
09X449,2018,596.3010864,594.2736816,439,0.04555808752775192,0.2642368972301483,0.6514806151390076,0,0.02277904376387596,0.015945330262184143,0,0.31435078382492065,0.24145786464214325,0.95,0.9213736057281494,0.42369020501138954,0.4328018223234624,0.9840546697378159
09X449,2019,593.9495239,593.5650024,455,0.048351649194955826,0.29010990262031555,0.6285714507102966,0,0.017582418397068977,0.015384615398943424,0,0.34945055842399597,0.2351648360490799,0.9472527503967285,0.920760452747345,0.4351648351648352,0.43956043956043955,0.9846153846010566
09X449,2022,593.6931763,584.0220947,373,0.02949061617255211,0.27077749371528625,0.6327077746391296,0.002680965233594179,0.02949061617255211,0.03485254570841789,0,0.27345845103263855,0.27077749371528625,0.9249329566955566,0.9166863560676575,0.4718498659517426,0.48525469168900803,0.9651474542915821
09X454,2018,601.1377563,603.9859619,447,0.029082773253321648,0.28859061002731323,0.6800894737243652,0,0,0.0022371364757418633,0,0.2102908343076706,0.1812080591917038,0.9395973086357117,0.879711389541626,0.941834451901566,0.9552572706935123,0.9977628635242581
09X454,2019,602.4655151,606.2108765,450,0.03333333507180214,0.273333340883255,0.6844444274902344,0.004444444552063942,0,0.004444444552063942,0,0.20444443821907043,0.1688888818025589,0.9422222375869751,0.8765689134597778,0.9022222222222223,0.9377777777777778,0.9955555554479361
09X454,2022,605.1114502,606.0749512,365,0.03287671133875847,0.23835615813732147,0.698630154132843,0,0.013698630034923553,0.016438355669379234,0,0.24657534062862396,0.15890410542488098,0.9397260546684265,0.9049863219261169,0.9342465753424658,0.9506849315068493,0.9835616443306208
09X457,2018,591.6695557,592.1975098,477,0.010482179932296276,0.28092244267463684,0.6939203143119812,0.0020964359864592552,0.006289307959377766,0.006289307959377766,0,0.2725366950035095,0.2012578547000885,0.95,0.9407987594604492,0.48846960167714887,0.5094339622641509,0.9937106920406222
09X457,2019,590.2217407,592.9163208,494,0.022267205640673637,0.28947368264198303,0.6801619529724121,0,0.004048583097755909,0.004048583097755909,0,0.26113361120224,0.22064776718616486,0.95,0.9305708408355713,0.4473684210526316,0.48380566801619435,0.9959514169022441
09X457,2022,591.039978,581.3548584,471,0.025477707386016846,0.2823779284954071,0.6709129214286804,0.00424628471955657,0.006369426846504211,0.010615711100399494,0,0.2292993664741516,0.23354564607143402,0.95,0.9331570863723755,0.3184713375796178,0.32908704883227174,0.9893842888996005
09X505,2018,603.8953247,598.5310059,771,0.011673151515424252,0.24643319845199585,0.7133592963218689,0.0012970168609172106,0.0038910505827516317,0.009079118259251118,0.01426718570291996,0.20881971716880798,0.10376135259866714,0.9092088341712952,0.8723138570785522,0.3346303501945525,0.3346303501945525,0.9909208817407489
09X505,2019,601.1532593,597.9942627,751,0.014647137373685837,0.2303595244884491,0.7243674993515015,0.003994673956185579,0.003994673956185579,0.007989347912371159,0.014647137373685837,0.21571238338947296,0.10785619169473648,0.8721704483032227,0.8599186539649963,0.34753661784287615,0.23169107856191745,0.9920106520876288
09X505,2022,603.461853,591.2670898,715,0.012587412260472775,0.21678321063518524,0.7538461685180664,0.004195804242044687,0.00699300691485405,0.005594405811280012,0,0.23916083574295044,0.139860138297081,0.9202797412872314,0.907836377620697,0.3300699300699301,0.22517482517482518,0.99440559418872
09X555,2018,600.2092896,603.1853638,432,0.002314814832061529,0.19907407462596893,0.7777777910232544,0.009259259328246117,0.004629629664123058,0.0069444444961845875,0,0.16435185074806213,0.20601852238178253,0.9143518805503845,0.8877800703048706,0.39814814814814814,0.41203703703703703,0.9930555555038154
09X555,2019,597.7553101,600.0317383,427,0.0023419202771037817,0.17564402520656586,0.7939109802246094,0.014051522128283978,0.004683840554207563,0.009367681108415127,0,0.16861826181411743,0.2107728272676468,0.9391100406646729,0.8799203634262085,0.44028103044496486,0.4426229508196721,0.9906323188915849
09X555,2022,598.2105103,593.411438,419,0.00238663493655622,0.1551312655210495,0.8233889937400818,0.00954653974622488,0.00238663493655622,0.0071599045768380165,0,0.15274463593959808,0.2267303168773651,0.9379475116729736,0.8876181244850159,0.4081145584725537,0.41766109785202865,0.992840095423162
09X568,2018,605.6756592,601.5272827,465,0.025806451216340065,0.3655914068222046,0.5827956795692444,0.0021505376789718866,0.006451612804085016,0.01075268816202879,0.006451612804085016,0.19784946739673615,0.0602150522172451,0.8731182813644409,0.8322558999061584,0.4774193548387097,0.4731182795698925,0.9892473118379712
09X568,2019,604.711731,602.3153076,536,0.026119403541088104,0.322761207818985,0.611940324306488,0.0018656715983524919,0.011194029822945595,0.016791045665740967,0.009328357875347137,0.18097014725208282,0.048507463186979294,0.8470149040222168,0.8206324577331543,0.4141791044776119,0.4141791044776119,0.983208954334259
09X568,2022,602.1487427,592.4607544,539,0.044526901096105576,0.26901668310165405,0.6530612111091614,0.007421150337904692,0.005565862637013197,0.016697587445378304,0.003710575168952346,0.1781076043844223,0.08163265138864517,0.8515769839286804,0.8445065021514893,0.36178107606679033,0.35435992578849723,0.9833024125546217
09X593,2019,559.2999878,571.5,45,0,0.15555556118488312,0.8444444537162781,0,0,0,0,0.17777778208255768,0.8888888955116272,0.9111111164093018,0.95,0.6666666666666666,1.1111111111111112,1
09X593,2022,577.737854,576.7328491,144,0.0069444444961845875,0.1527777761220932,0.8402777910232544,0,0,0,0,0.1666666716337204,0.7708333134651184,0.95,0.9228472113609314,0.7152777777777778,1.0138888888888888,1
09X594,2019,582.7891846,579.5549927,197,0.005076142027974129,0.2791878283023834,0.700507640838623,0,0.010152284055948257,0.005076142027974129,0,0.3096446692943573,0.3045685291290283,0.95,0.95,0.9390862944162437,1.015228426395939,0.9949238579720259
09X594,2022,595.8375244,586.4152222,193,0,0.37823835015296936,0.5958549380302429,0,0.005181347019970417,0.020725388079881668,0,0.30051812529563904,0.30051812529563904,0.9170984625816345,0.9068445563316345,0.8290155440414507,0.8860103626943006,0.9792746119201183
